base_offset	offset	absdelta	probe_length	millis
45102188032	45101779968	408064	512	9.326063
61245088768	61244736512	352256	512	9.374306
58128528384	58128171008	357376	512	9.521393
38529462272	38529127424	334848	512	11.708009
71667243520	71666884608	358912	512	7.382262
73945108480	73944704000	404480	512	5.205158
28768340992	28767860224	480768	512	8.582769
5652836864	5652469248	367616	512	12.140083
33953700352	33953430528	269824	512	2.619867
61713319424	61712893952	425472	512	7.114949
17713123840	17712673792	450048	512	9.962597
27971075584	27970690560	385024	512	11.114920
26727891968	26727587328	304640	512	13.024708
24254842880	24254395392	447488	512	9.632444
14238646784	14238349824	296960	512	2.517235
64798405632	64798116864	288768	512	11.002977
53214419968	53213923328	496640	512	4.547079
50497180672	50496677376	503296	512	6.378198
56091237888	56090920448	317440	512	11.019399
44927244288	44926870528	373760	512	10.474032
27838774784	27838289920	484864	512	8.731237
39091416576	39090921984	494592	512	7.542027
40335320576	40335038976	281600	512	13.073714
11619902976	11619622912	280064	512	4.742651
11026369024	11026066944	302080	512	2.393284
48709259776	48708936192	323584	512	11.592994
21628508672	21628024320	484352	512	9.172564
1389182976	1388881408	301568	512	4.590372
59163968512	59163463168	505344	512	5.016470
74066567680	74066151936	415744	512	2.947601
54222870528	54222436352	434176	512	7.780427
1519371776	1518899712	472064	512	10.237975
32390866944	32390394368	472576	512	8.797353
23360748544	23360468992	279552	512	2.490902
6435987968	6435561472	426496	512	10.848974
59487467008	59487035904	431104	512	7.276732
56649644032	56649277440	366592	512	9.564491
18965046272	18964574208	472064	512	9.446825
51809343488	51808849920	493568	512	4.597618
54454932480	54454459904	472576	512	6.700406
64308351488	64307999232	352256	512	8.963457
23366194688	23365692416	502272	512	8.279458
28595206144	28594800128	406016	512	10.603077
68211293184	68210793984	499200	512	3.526661
22631283200	22630951936	331264	512	12.698697
29531509760	29531107328	402432	512	10.492483
72879588864	72879129600	459264	512	3.844353
36822838784	36822426624	412160	512	9.948501
4114705408	4114370048	335360	512	13.046021
45292428288	45291960832	467456	512	7.752240
67533643264	67533219840	423424	512	6.174866
24754949632	24754443264	506368	512	8.173602
14393756160	14393488896	267264	512	3.200884
4558418432	4557950464	467968	512	10.097355
57711452672	57710990336	462336	512	6.735511
42145200128	42144778240	421888	512	9.110121
7515698176	7515407872	290304	512	2.844068
46430884352	46430578176	306176	512	12.092864
54810562560	54810215936	346624	512	10.315363
33838075392	33837622272	453120	512	9.068515
46312957952	46312651264	306688	512	12.076364
36663246336	36662838784	407552	512	10.069914
37832666112	37832294912	371200	512	10.912060
73651908608	73651537920	370688	512	4.652827
24541726720	24541378560	348160	512	2.737119
25697293312	25697012736	280576	512	2.476217
75298615808	75298177536	438272	512	3.641182
1696758784	1696420352	338432	512	13.065415
11454739456	11454290944	448512	512	10.188100
51396335616	51395853312	482304	512	5.123038
48989004288	48988686336	317952	512	2.540404
20280882176	20280492544	389632	512	11.339280
74382781440	74382403584	377856	512	4.333085
38804162048	38803640320	521728	512	6.822698
16606281728	16605976576	305152	512	2.225886
71542929408	71542635520	293888	512	11.849430
22625086976	22624655360	431616	512	10.328993
13563068416	13562637312	431104	512	10.590107
33972676608	33972243456	433152	512	9.580346
26653222912	26652875776	347136	512	12.042162
66637962752	66637583360	379392	512	8.055351
18477769728	18477264384	505344	512	8.701883
59033230336	59032889856	340480	512	10.018064
16345277440	16344957440	320000	512	3.724840
53479569408	53479183360	386048	512	9.205569
69579650560	69579134976	515584	512	11.888526
70231735296	70231281152	454144	512	4.375226
4398574080	4398198784	375296	512	12.128769
18990349312	18989865472	483840	512	9.168888
20944859648	20944497152	362496	512	11.997243
37348206592	37347923968	282624	512	2.115928
77854563328	77854278656	284672	512	8.311174
16065211904	16064899584	312320	512	13.125563
22286334464	22285861376	473088	512	9.428428
25060015616	25059633664	381952	512	11.191998
71758952960	71758479360	473600	512	3.321290
49515547136	49515249152	297984	512	12.112090
32858614784	32858259456	355328	512	11.645704
72198651904	72198259200	392704	512	4.374557
54110167552	54109716992	450560	512	7.302445
32667873792	32667400704	473088	512	8.741164
57373035520	57372730880	304640	512	6.773884
49366199808	49365852672	347136	512	10.727730
1857287680	1856776704	510976	512	9.331388
7960151040	7959673856	477184	512	9.733314
12269368832	12268884992	483840	512	9.366877
25359902208	25359624192	278016	512	2.579452
52159444480	52159019520	424960	512	8.402849
19788571648	19788097536	474112	512	9.388199
30512999424	30512596992	402432	512	10.485308
44796390400	44796041216	349184	512	11.110619
71703159296	71702671872	487424	512	12.068555
30736223744	30735726592	497152	512	8.172230
77501803520	77501317632	485888	512	10.926300
11990572032	11990240256	331776	512	12.856762
416619008	416150016	468992	512	10.230479
7352583168	7352135680	447488	512	12.232971
25588619776	25588245504	374272	512	11.381686
31565371392	31564982272	389120	512	10.824489
16808795136	16808392704	402432	512	1.793688
