base_offset	offset	absdelta	probe_length	millis
41063780352	41057344512	6435840	512	4.155763
135518064640	135512625664	5438976	512	11.186195
82388254208	82383984640	4269568	512	9.817997
114014077952	114007320064	6757888	512	7.418976
54989992448	54985677312	4315136	512	2.925187
48878760960	48874123264	4637696	512	6.019331
7852341760	7844749824	7591936	512	5.015174
152234816000	152230522880	4293120	512	5.080189
97977477632	97970615808	6861824	512	7.662036
39458500608	39451888640	6611968	512	12.226061
122822856704	122815385600	7471104	512	10.670764
40917907968	40913419776	4488192	512	1.931040
128099113472	128093130752	5982720	512	2.746849
15819555328	15812355584	7199744	512	7.410944
124750715904	124742973952	7741952	512	4.854999
29592500224	29584992256	7507968	512	4.976414
64790201344	64784559104	5642240	512	8.083086
141738445824	141732143104	6302720	512	10.621044
35070713856	35065947136	4766720	512	7.242952
145393602048	145388737024	4865024	512	11.487109
126061462016	126055195648	6266368	512	3.119774
119850184192	119841905152	8279040	512	13.124726
28831300608	28824727040	6573568	512	15.071440
723687936	718706688	4981248	512	6.248033
77753235968	77745871872	7364096	512	10.309743
83516343808	83511702016	4641792	512	4.633768
98053328384	98048259072	5069312	512	4.229479
141475078144	141467058688	8019456	512	11.689465
9452496896	9447461888	5035008	512	12.099021
108827514880	108819638784	7876096	512	9.663732
154635868160	154627586560	8281600	512	5.548122
66527796224	66522302464	5493760	512	10.955140
111984676352	111977105920	7570432	512	11.500976
65083637760	65077944320	5693440	512	9.004322
94595676672	94587559936	8116736	512	10.872975
62294732800	62289169920	5562880	512	11.412814
48978471936	48971857408	6614528	512	3.980121
56992095744	56985842688	6253056	512	8.934024
134678352896	134674138624	4214272	512	5.742994
3182566400	3178238464	4327936	512	5.816327
143708398080	143702135808	6262272	512	7.915225
13082727936	13077465088	5262848	512	5.969765
133628716544	133623458304	5258240	512	9.547357
14057422336	14051407360	6014976	512	2.112054
49021349376	49014670848	6678528	512	2.792878
147134555136	147127343616	7211520	512	7.997178
120654130688	120647044096	7086592	512	9.457881
153932912640	153926842368	6070272	512	11.209622
101040845312	101033080832	7764480	512	12.160649
77416139264	77408463872	7675392	512	2.417266
139043835392	139038428672	5406720	512	12.061711
55242263040	55237474816	4788224	512	5.689084
21794926080	21789567488	5358592	512	6.871028
25264703488	25258016256	6687232	512	12.531848
8102323200	8097877504	4445696	512	11.870427
152141222912	152134957568	6265344	512	6.246766
25208783360	25201032192	7751168	512	10.499041
23841463296	23837051904	4411392	512	9.494785
3174093824	3165793792	8300032	512	9.911200
118501700608	118495361536	6339072	512	7.996141
97833520128	97826802176	6717952	512	12.608079
127017888256	127012945408	4942848	512	13.692386
104319736320	104315317760	4418560	512	10.061134
155489340416	155484297216	5043200	512	8.621694
104068443648	104061958144	6485504	512	4.749906
21060685312	21052632064	8053248	512	8.255948
31170648064	31165230080	5417984	512	7.911229
34689760256	34683287040	6473216	512	11.084605
69346207744	69339514368	6693376	512	8.536107
95538391040	95532742144	5648896	512	5.039665
102101577216	102094440448	7136768	512	7.253155
28541199360	28534600192	6599168	512	4.664261
142947793408	142940025344	7768064	512	9.188588
110897888256	110891738112	6150144	512	3.084872
139794070016	139788657664	5412352	512	3.617734
95526543872	95521222144	5321728	512	2.040073
89070076416	89064791552	5284864	512	4.751496
154225223168	154220088832	5134336	512	10.333163
95080889856	95076548096	4341760	512	2.097468
118868809728	118862071808	6737920	512	11.115879
128496747008	128489080832	7666176	512	7.882619
35063105536	35056277504	6828032	512	12.929602
21517810176	21509789696	8020480	512	10.576831
152338671104	152331985408	6685696	512	8.025751
37421169152	37414613504	6555648	512	2.096335
89288352256	89281020416	7331840	512	5.142789
98159857152	98155565056	4292096	512	6.603854
26122390528	26116930048	5460480	512	1.912017
137493301248	137487120384	6180864	512	10.851174
